Лига,вуз,Сайт,J,Jvikon,Jпаук
8,Государственный социально-гуманитарный университет,http://gukolomna.ru/,0.394,0.354,0.394
8,Ингушский государственный университет,http://www.inggu.ru,0.394,0.341,0.394
8,Воронежский государственный педагогический университет,http://www.vspu.ac.ru,0.391,0.352,0.391
8,Филиал Северного (Арктического) федерального университета имени М.В.Ломоносова в г. Северодвинске Архангельской области,https://narfu.ru/sf/,0.391,0.341,0.391
8,Московский государственный институт музыки имени А.Г. Шнитке,http://www.schnittke-mgim.ru/,0.391,0.327,0.391
8,Красноярский филиал Академии труда и социальных отношений,http://www.kratiso.ru/,0.391,0.299,0.391
8,"Саранский кооперативный институт (филиал) автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://saransk.ruc.su/,0.387,0.34,0.387
8,Забайкальский аграрный институт - филиал Иркутского государственного аграрного университета имени А.А. Ежевского,http://zabai.ru,0.386,0.386,0.312
8,Новосибирская государственная консерватория имени М.И. Глинки,http://www.nsglinka.ru,0.384,0.383,0.384
8,Приволжский исследовательский медицинский университет,https://pimunn.ru,0.384,0.359,0.384
8,"Казанский кооперативный институт (филиал) Центросоюза Российской Федерации ""Российского университета кооперации""",http://kazan.ruc.su/,0.384,0.352,0.384
8,Рязанский государственный агротехнологический университет имени П.А.Костычева,http://rgatu.ru,0.384,0.269,0.384
8,"Российский государственный университет физической культуры, спорта, молодежи и туризма (ГЦОЛИФК)",https://www.sportedu.ru/,0.383,0.383,0.36
8,"Нижнетагильский филиал Образовательного частного учреждения высшего образования ""Международный юридический институт"" (Нижнетагильский филиал)",http://lawacademy.ru/ntagil/,0.383,0.383,0.241
8,Оренбургский государственный университет,http://www.osu.ru,0.381,0.381,0.346
8,Еврейский университет,https://uni21.org/,0.38,0.366,0.38
8,Южно-Российский гуманитарный институт,http://urgi.info,0.375,0.375,0.2
8,Крымский федеральный университет им. В.И. Вернадского,https://cfuv.3nv.ru/,0.374,0.374,0.248
8,"Бузулукский гуманитарно-технологический институт (филиал) федерального государственного бюджетного образовательного учреждения высшего образования ""Оренбургский государственный университет""",http://www.bgti.ru,0.374,0.34,0.374
8,Сибирская академия финансов и банковского дела,http://safbd.ru,0.374,0.316,0.374
8,"Тюменский филиал частного образовательного учреждения высшего образования Центросоюза Российской Федерации ""Сибирский университет потребительской кооперации""",http://tyumen.sibupk.su/,0.371,0.371,0.295
8,Оренбургский государственный педагогический университет,http://www.ospu.ru,0.37,0.37,0.343
8,"Донской казачий государственный институт пищевых технологий и экономики (филиал) ФГБОУ ВО ""МГУТУ им. К.Г. Разумовского (ПКУ)"" в г. Ростове-на-Дону",http://www.mgutu.info,0.37,0.352,0.37
8,Волжский университет имени В.Н.Татищева (институт),http://vuit.ru/,0.37,0.32,0.37
8,"Омский институт водного транспорта - филиал Федерального государственного бюджетного образовательного учреждения высшего образования ""Сибирский государственный университет водного транспорта"" (ОИВТ (филиал) ФГБОУ ВО ""СГУВТ"")",http://www.oivt-sguwt.ru,0.37,0.273,0.37
8,Амурский государственный университет,https://www.amursu.ru/,0.369,0.369,0.336
8,Калмыцкий государственный университет имени Б.Б. Городовикова,http://www.kalmsu.ru,0.367,0.367,0.34
8,Московская государственная академия ветеринарной медицины и биотехнологии - МВА имени К.И. Скрябина,http://www.mgavm.ru/,0.367,0.363,0.367
8,Южный федеральный университет,http://sfedu.ru/,0.367,0.363,0.367
8,Новосибирский государственный технический университет,http:// www.nstu.ru,0.367,0.317,0.367
8,"Бурятский филиал частного образовательного учреждения высшего образования Центросоюза Российской Федерации ""Сибирский университет потребительской кооперации""",http://br.sibupk.su,0.366,0.366,0.278
8,"Тывинский филиал частного образовательного учреждения высшего образования Центросоюза Российской Федерации ""Сибирский университет потребительской кооперации""",http://tyva.sibupk.su/,0.366,0.366,0.278
8,"Якутский филиал частного образовательного учреждения высшего образования Центросоюза Российской Федерации ""Сибирский университет потребительской кооперации""",http://yakutsk.sibupk.su/,0.366,0.366,0.278
8,Рязанская православная духовная семинария,http://rpds.info/,0.365,0.365,0.193
8,Красноярский государственный педагогический университет им. В.П. Астафьева,http://www.kspu.ru/,0.363,0.319,0.363
8,Кубанский социально-экономический институт,http://www.ksei.ru,0.363,0.247,0.363
8,"Новороссийский политехнический институт (филиал) ФГБОУ ВПО ""КубГТУ""",http://npi.edu.ru/,0.362,0.362,0.309
8,Международная академия бизнеса и новых технологий (МУБиНТ),http://www.mubint.ru/,0.361,0.361,0.34
8,"Рыбинский филиал Образовательной организации высшего образования (частного учреждения) ""Международная академия бизнеса и новых технологий (МУБиНТ)""",http://www.mubint.ru,0.361,0.361,0.34
8,"Владимирский филиал автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://vladimir.ruc.su/,0.36,0.36,0.35
8,Школа-студия (институт) имени Вл.И.Немировича-Данченко при Московском Художественном академическом театре имени А.П.Чехова,http://mhatschool.theatre.ru,0.36,0.36,0.255
8,Самарский государственный медицинский университет,http://www.samsmu.ru/,0.36,0.345,0.36
8,"Филиал ФГБОУ ВО ""Байкальский государственный университет"" в г.Братске",http://bgu.bratsk.ru,0.36,0.278,0.36
8,Камский институт гуманитарных и инженерных технологий,http://www.kigit.ru/,0.36,0.256,0.36
8,Оренбургский государственный медицинский университет,http://www.orgma.ru,0.357,0.342,0.357
8,Московский государственный институт культуры,http://mgik.org,0.357,0.251,0.357
8,филиал «Российского государственного социального университета» в г. Клину Московской области,http://klin.rgsu.net/,0.356,0.356,0.353
8,Северный (Арктический) федеральный университет имени М.В. Ломоносова,http://www.narfu.ru/,0.356,0.356,0.302
8,"Филиал ФГБОУ ВПО ""Южно-Уральский государственный университет"" (НИУ) в г. Миассе",http://www.miass.susu.ru/,0.355,0.355,0.336
8,"Высшая школа сценических искусств (""Театральная школа Константина Райкина"")",http://school-raikin.com/,0.353,0.346,0.353
8,Магнитогорская государственная консерватория (академия) имени М.И. Глинки,http://www.magkmusic.com,0.353,0.267,0.353
8,Санкт-Петербургский государственный университет аэрокосмического приборостроения,https://guap.ru/,0.351,0.351,0.323
8,Российская государственная академия интеллектуальной собственности,http://www.rgiis.ru,0.35,0.35,0.197
8,Ставропольская духовная семинария Ставропольской и Невинномысской Епархии Русской Православной Церкви,http://www.stpds.ru,0.35,0.321,0.35
8,Дипломатическая академия Министерства иностранных дел Российской Федерации,http://www.dipacademy.ru/,0.35,0.309,0.35
8,Прокопьевский филиал Сибирского государственного индустриального университета,http://sibsiu.ru,0.35,0.29,0.35
8,Рубцовский институт (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Алтайский государственный университет»,http://www.rb.asu.ru/,0.35,0.29,0.35
8,"Калининградский филиал автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://kaliningrad.ruc.su/,0.35,0.246,0.35
8,Казанский государственный межвузовский инженерный центр,http://www.kstu.ru,0.35,0.236,0.35
8,Казанский национальный исследовательский технологический университет,http://www.kstu.ru/,0.35,0.236,0.35
8,Камский институт искусств и дизайна,http://kiid.ru,0.348,0.348,0.336
8,Нижегородский государственный университет им. Н.И. Лобачевского,http://www.unn.ru,0.348,0.348,0.268
8,Волгоградский государственный университет,https://volsu.ru/,0.346,0.333,0.346
8,"Пермский филиал ФГБОУ ВО ""Волжский государственный университет водного транспорта""",http://vgavt-perm.ru,0.346,0.311,0.346
8,филиал «Российского государственного социального университета» в г. Сочи Краснодарского края,http://sochi.rgsu.net/,0.346,0.295,0.346
8,"Невинномысский институт экономики, управления и права",http://www.nieup.ru,0.346,0.269,0.346
8,Костромской государственный университет,http://www.ksu.edu.ru/,0.345,0.345,0.268
8,Великолукская государственная академия физической культуры и спорта,http://www.vlgafc.ru/,0.343,0.32,0.343
8,Сибирский государственный университет водного транспорта,http://www.ssuwt.ru/,0.343,0.209,0.343
8,Российский университет кооперации,http://www.ruc.su,0.34,0.3,0.34
8,Энгельсский технологический институт (филиал) «Саратовского государственного технического университета имени Гагарина Ю.А.»,http://techn.sstu.ru/,0.34,0.258,0.34
8,"Чайковский филиал федерального государственного бюджетного образовательного учреждения высшего образования ""Пермский национальный исследовательский политехнический университет""",http://www.pnipu.ru,0.338,0.338,0.19
8,Балтийский федеральный университет имени Иммануила Канта,https://www.kantiana.ru/,0.338,0.338,0.139
8,Новочеркасский инженерно-мелиоративный институт им. А.К. Кортунова ФГБОУ ВО Донской ГАУ,http://www.ngma.su,0.336,0.268,0.336
8,"Таганрогский институт имени А. П. Чехова (филиал) ""Ростовского государственного экономического университета (РИНХ)""",http://tgpi.ru,0.331,0.331,0.265
8,"Орский гуманитарно-технологический институт (филиал) ""Оренбургского государственного университета""",http://og-ti.ru,0.329,0.329,0.309
8,Орский филиал Оренбургского государственного университета,http://ogti.osu.ru,0.329,0.329,0.309
8,Всероссийская академия внешней торговли Министерства экономического развития Российской Федерации,http://www.vavt.ru/,0.323,0.323,0.295
8,"Краснодарский кооперативный институт (филиал) автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://krasnodar.ruc.su/,0.323,0.217,0.323
8,Филиал Ухтинского государственного технического университета в г.Усинске,http://www.ufugtu.ru,0.319,0.286,0.319
8,Оренбургский государственный аграрный университет,http://www.orensau.ru,0.319,0.263,0.319
8,филиал «Российского государственного социального университета» в г. Наро-Фоминске Московской области,http://minsk.rgsu.net,0.319,0.231,0.319
8,Дмитровский рыбохозяйственный технологический институт (филиал) Астраханского государственного технического университета,http://www.дрти.рф,0.318,0.318,0.139
8,Московская высшая школа социальных и экономических наук,http://www.msses.ru,0.316,0.316,0.312
8,Амурский институт железнодорожного транспорта - филиал Дальневосточного государственного университета путей сообщения в г. Свободном,https://www.amijt.ru/,0.316,0.316,0.17
8,"Хабаровский институт инфокоммуникаций (филиал) ""Сибирского государственного университета телекоммуникаций и информатики"" (ХИИК СибГУТИ)",http://www.hiik.ru,0.316,0.265,0.316
8,"Крымский университет культуры, искусств и туризма",http://kukiit.ru/,0.309,0.149,0.309
8,Рязанский государственный медицинский университет имени академика И.П. Павлова,http://www.rzgmu.ru,0.305,0.305,0.272
9,"Чебоксарский кооперативный институт (филиал) автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://cheb.ruc.su/,0.299,0.258,0.299
9,Бугульминский филиал Казанского национального исследовательского технологического университета,http://bfknitu.com/,0.299,0.175,0.299
9,Башкирский государственный аграрный университет,https://www.bsau.ru/,0.296,0.296,0.292
9,Государственный академический университет гуманитарных наук,http://gaugn.ru/ru-ru/,0.295,0.293,0.295
9,Иркутский государственный университет путей сообщения,http://www.irgups.ru,0.295,0.254,0.295
9,"Самарский филиал Государственного автономного образовательного учреждения высшего образования города Москвы ""Московский городской педагогический университет"" (СФ ГАОУ ВО МГПУ)",http://samara.mgpu.ru,0.293,0.293,0.207
9,Тольяттинский государственный университет,http://www.tltsu.ru,0.292,0.292,0.289
9,Региональный институт бизнеса и управления,http://ribiu.ru/,0.292,0.253,0.292
9,"Московский областной казачий институт технологий и управления (филиал) ФГБОУ ВО ""МГУТУ им. К.Г. Разумовского (ПКУ)"" в г. Волоколамске",http://mgutu-vf.ru,0.289,0.188,0.289
9,Филиал Института международного права и экономики имени А.С. Грибоедова в г. Калуге,http://kaluga.iile.ru,0.288,0.288,0.139
9,Калужский государственный университет им. К.Э. Циолковского,http://tksu.ru,0.285,0.207,0.285
9,"Башкирский кооперативный институт (филиал) автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://ufa.ruc.su,0.282,0.282,0.268
9,"Волго-Вятский филиал ордена Трудового Красного Знамени федерального государственного бюджетного образовательного учреждения высшего образования ""Московский технический университет связи и информатики"" (ВВФ МТУСИ)",http://www.vvfmtuci.ru,0.282,0.222,0.282
9,"Красноярский институт водного транспорта - филиал Федерального государственного бюджетного образовательного учреждения высшего образования ""Сибирский государственный университет водного транспорта"" (КИВТ (филиал) ФГБОУ ВО ""СГУВТ"")",http://kiwt.ru/,0.282,0.214,0.282
9,Адыгейский государственный университет,http://www.adygnet.ru/,0.281,0.281,0.231
9,Ростовский государственный университет путей сообщения,http://www.rgups.ru/,0.281,0.281,0.231
9,"Брянский областной казачий институт технологий и управления (филиал) федерального государственного бюджетного образовательного учреждения высшего образования ""Московский государственный университет технологий и управления имени К.Г. Разумовского (Первый к",http://ufmgutu.ru,0.279,0.279,0.244
9,Западно-Подмосковный институт туризма - филиал РМАТ,http://zpit.org,0.278,0.242,0.278
9,Литературный институт имени А.М. Горького,http://litinstitut.ru/,0.272,0.272,0.251
9,Институт государственного администрирования,http://iga.ru,0.272,0.265,0.272
9,Межрегиональный открытый социальный институт,http://mosi.ru,0.268,0.225,0.268
9,Сибирский государственный индустриальный университет,http://www.sibsiu.ru,0.266,0.266,0.255
9,Гуманитарный университет,https://gu-ural.ru,0.266,0.266,0.244
9,Московский государственный институт международных отношений (университет) Министерства иностранных дел Российской Федерации,https://mgimo.ru/,0.264,0.264,0.204
9,Вологодская государственная молочнохозяйственная академия имени Н.В. Верещагина,https://www.molochnoe.ru/,0.264,0.264,0.19
9,Международный институт экономики и менеджмента,http://anomiem.ru,0.261,0.182,0.261
9,"Ливенский филиал ФГБОУ ""Орловский государственный университет имени И.С.Тургенева""",http://oreluniver.ru/branch/livny/,0.26,0.26,0.102
9,Ивановский филиал Института управления,http://www.miu-iv.ru,0.256,0.256,0.227
9,"Поволжская государственная академия физической культуры, спорта и туризма",https://www.sportacadem.ru/,0.256,0.256,0.153
9,Шадринский филиал федерального государственного бюджетного образовательного учреждения высшего образования «Московский педагогический государственный университет»,http://mpgu.su/ob-mpgu/struktura/filialyi/shadrinskiy-filial/,0.255,0.252,0.255
9,Сахалинский государственный университет,http://sakhgu.ru/,0.253,0.253,0.193
9,Московский педагогический государственный университет,http://mpgu.su,0.252,0.252,0.251
9,Северо-Кавказский библейский институт,http://www.skbi.ru/,0.251,0.251,0.142
9,Уральский филиал РАЖВиЗ Ильи Глазунова,http://artacademy.perm.ru,0.251,0.251,0.057
9,Амурский филиал Морского университета имени адмирала Г. И. Невельского,http://невельской.рф,0.251,0.175,0.251
9,"Смоленский филиал автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://smolensk.ruc.su/,0.248,0.234,0.248
9,Иркутский филиал Московского государственного технического университета гражданской авиации,http://if-mstuca.ru/,0.247,0.247,0.241
9,Пермский национальный исследовательский политехнический университет,http://pstu.ru,0.244,0.235,0.244
9,"Филиал ""Московского психолого-социального университета"" в станице Полтавская Краснодарского края",http://poltavskay.mpsu.ru/,0.244,0.218,0.244
9,Филиал Дальневосточного федерального университета в г.Находке,https://www.dvfu.ru/admission/secondary-vocational-education/branch_of_far_eastern_federal_university_in_nakhodka_/,0.243,0.243,0.064
9,Ярославский государственный педагогический университет им. К.Д. Ушинского,http://yspu.org/,0.239,0.239,0.234
9,"Выборгский институт (филиал) ""Ленинградского государственного университета имени А.С. Пушкина""",http://vpk-vbg.ru/,0.239,0.239,0.18
9,Северский технологический институт - филиал «Национального исследовательского ядерного университета «МИФИ»,http://www.ssti.ru/,0.237,0.237,0.221
9,Псковский филиал РМАТ,http://www.rmat.pskov.ru,0.235,0.235,0.163
9,Астраханский государственный университет,http://asu.edu.ru/,0.231,0.224,0.231
9,"Сибирский институт бизнеса, управления и психологии",http://www.sibup.ru/,0.231,0.214,0.231
9,Санкт-Петербургский институт гостеприимства,http://www.spig.spb.ru,0.231,0.179,0.231
9,Дальневосточный государственный институт искусств,http://www.dv-art.ru/,0.227,0.227,0.2
9,"Якутский институт водного транспорта - филиал Федерального государственного бюджетного образовательного учреждения высшего образования ""Сибирский государственный университет водного транспорта"" (ЯИВТ (филиал) ФГБОУ ВО «СГУВТ»)",http://www.yiwt.ru,0.226,0.226,0.197
9,"Камчатский филиал автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://pk.ruc.su/,0.226,0.226,0.19
9,Волгоградский кооперативный институт,http://volgograd.ruc.su/,0.224,0.207,0.224
9,"Кубанский казачий государственный институт пищевой индустрии и бизнеса (филиал) ФГБОУ ВО ""МГУТУ им. К.Г. Разумовского (ПКУ)"" в г. Темрюке",https://темрюк-мгуту.рф/,0.221,0.221,0.207
9,Липецкий государственный педагогический университет,http://lspu-lipetsk.ru/,0.221,0.18,0.221
9,Филиал Северного (Арктического) федерального университета имени М.В.Ломоносова в г. Коряжме,https://narfu.ru/kf/,0.22,0.22,0.17
9,Курская государственная сельскохозяйственная академия имени И.И. Иванова,http://www.kgsha.ru,0.22,0.22,0.057
9,Ярославский государственный технический университет,http://www.ystu.ru/,0.218,0.218,0.2
9,Дагестанский медицинский стоматологический институт,http://дмси.рф,0.217,0.217,0.044
9,Заокский университет Церкви Христиан-Адвентистов Седьмого Дня,https://zda.zau.ru/,0.217,0.217,0.044
9,"Институт экономики отраслей, бизнеса и администрирования",http://ieo.csu.ru,0.217,0.217,0.044
9,Московский государственный институт индустрии туризма имени Ю.А. Сенкевича,http://www.mgiit.ru,0.217,0.217,0.044
9,Московский финансово-экономический инcтитут,http://mfei.ru/,0.217,0.217,0.044
9,Нижнетагильский технологический институт,http://nti.urfu.ru,0.217,0.217,0.044
9,"Оренбургский институт путей сообщения - филиал ""Самарского государственного университета путей сообщения""",http://ornips.samgups.ru,0.217,0.217,0.044
9,Сибирский филиал Международного института экономики и права,http://www.miep.ru/region/6529/,0.217,0.217,0.044
9,Филиал Международного института экономики и права в городе Астрахани,http://www.miep.ru/region/141/,0.217,0.217,0.044
9,Филиал Международного института экономики и права в городе Белорецке,http://www.miep.ru/region/143/,0.217,0.217,0.044
9,Филиал Международного института экономики и права в городе Владивостоке,http://www.miep.ru/region/6515/,0.217,0.217,0.044
9,Филиал Международного института экономики и права в городе Волгограде,http://www.miep.ru/region/6516/,0.217,0.217,0.044
9,Филиал Международного института экономики и права в городе Екатеринбурге,http://www.miep.ru/region/6518/,0.217,0.217,0.044
9,Филиал Международного института экономики и права в городе Киселевске,http://www.miep.ru/region/6521/,0.217,0.217,0.044
9,Филиал Международного института экономики и права в городе Магнитогорске,http://www.miep.ru/region/6525/,0.217,0.217,0.044
9,Филиал Международного института экономики и права в городе Омске,http://www.miep.ru/region/6531/,0.217,0.217,0.044
9,Филиал Международного института экономики и права в городе Челябинске,http://www.miep.ru/region/6543/,0.217,0.217,0.044
9,Филиал Международного института экономики и права в городе Ярославле,http://www.miep.ru/region/6545/,0.217,0.217,0.044
9,"Филиал ФГБОУ ВО ""Иркутский национальный исследовательский технический университет"" в г. Усолье-Сибирском",http://www.istu.edu/deyatelnost/obrazovanie/fakultety/filial/default,0.217,0.217,0.044
9,"Бокситогорский институт (филиал) автономного образовательного учреждения высшего образования ""Ленинградский государственный университет имени А.С. Пушкина""",http://www.билгу.рф,0.217,0.179,0.217
9,Самарский государственный аграрный университет,http://www.ssaa.ru,0.214,0.214,0.207
9,Московский государственный юридический университет имени О.Е. Кутафина (МГЮА),http://www.msal.ru,0.21,0.206,0.21
9,"Арзамасский филиал автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",https://arzamas.ruc.su/,0.21,0.2,0.21
9,Саратовская государственная юридическая академия,http://сгюа.рф,0.209,0.209,0.04
9,филиал «Российского государственного социального университета» в г. Анапе Краснодарского края,http://anapa.rgsu.net/,0.208,0.208,0.139
9,Институт экономики и антикризисного управления,http://www.ieay.ru/,0.204,0.202,0.204
9,Белгородский государственный национальный исследовательский университет,https://www.bsu.edu.ru/,0.202,0.202,0.2
10,"Ижевский филиал Центросоюза Российской Федерации ""Российского университета кооперации""",http://izhevsk.ruc.su/,0.197,0.197,0.187
10,"Филиал частного образовательного учреждения высшего образования ""Московский университет имени С.Ю. Витте"" в г. Рязани",https://www.muiv.ru/ryazan/,0.197,0.197,0.139
10,"филиал ЧОУВО ""Московский Университет им. С.Ю. Витте"" в г. Ростове-на-Дону",https://www.muiv.ru/rostov/,0.193,0.193,0.136
10,Саратовский государственный университет имени Н.Г. Чернышевского,http://www.sgu.ru,0.193,0.156,0.193
10,Вологодский институт права и экономики Федеральной службы исполнения наказаний,http://vipe.fsin.su/,0.19,0.19,0.119
10,Евпаторийский институт социальных наук (филиал) федерального государственного автономного образовательного учреждения высшего образования «Крымский федеральный университет имени В.И. Вернадского»,http://eisn.cfuv.ru/,0.19,0.179,0.19
10,Вятский государственный университет,http://www.vyatsu.ru,0.186,0.186,0.037
10,Филиал Тюменского индустриального университета в г. Нижневартовске,https://www.tyuiu.ru/branches/nizhnevartovsk,0.186,0.186,0.037
10,Филиал Частного образовательного учреждения высшего образования «Московский университет имени С.Ю. Витте» в г. Пензе,http://www.muiv.ru/penza/,0.181,0.181,0.142
10,Забайкальский институт железнодорожного транспорта - филиал Иркутского государственного университета путей сообщения,http://www.irgups.ru/zabizht/,0.181,0.181,0.139
10,Карачевский филиал «Орловский государственный университет имени И.С. Тургенева»,http://oreluniver.ru/branch/karachev,0.177,0.177,0.051
10,Набережночелнинский государственный торгово-технологический институт,http://ngtti.ru/index.php/ru/,0.176,0.092,0.176
10,филиал Ростовского государственного экономического университета (РИНХ) в г. Ейске Краснодарского края,http://rgeu.yeisk-online.ru/,0.175,0.175,0.139
10,Поволжский государственный университет телекоммуникаций и информатики,https://www.psuti.ru/ru,0.173,0.173,0.132
10,Санкт-Петербургский государственный институт психологии и социальной работы,http://www.psysocwork.ru,0.173,0.122,0.173
10,Читинский институт (филиал) Байкальского государственного университета,http://bgu-chita.ru/,0.17,0.157,0.17
10,Филиал «Московского университета имени С.Ю. Витте» в г. Нижнем Новгороде,http://www.muiv.ru/nnov/,0.167,0.167,0.132
10,"Филиал Частного образовательного учреждения высшего образования ""Московский Университет имени С.Ю. Витте"" в г. Нижнем Новгороде",https://www.muiv.ru/nnov/,0.167,0.167,0.132
10,Приморский филиал РАНХиГС,http://prim.ranepa.ru/,0.165,0.165,0.047
10,Омский региональный институт,http://www.omskri.ru/,0.162,0.162,0.129
10,Славяно-Греко-Латинская Академия,http://www.sgla.ru,0.161,0.161,0.102
10,филиал Сибирского государственного университета путей сообщения в г. Новоалтайске,https://altay-sgups.profiedu.ru/,0.156,0.156,0.105
10,Новый гуманитарный институт,http://www.noungi.ru,0.149,0.149,0.054
10,ГБОУ ВО МО Технологический университет,https://unitech-mo.ru,0.146,0.146,0.098
10,Московский технический университет связи и информатики,http://www.mtuci.ru/,0.136,0.136,0.105
10,"Каменский филиал автономной некоммерческой организации высшего образования ""Российский новый университет""",http://kamensk.rosnou.ru/,0.132,0.029,0.132
10,Беловский институт (филиал) Кемеровского государственного университета,http://www.belovo.ru/,0.131,0.131,0.095
10,Волгоградский государственный социально-педагогический университет,http://www.vspu.ru,0.125,0.05,0.125
10,"Смоленская государственная академия физической культуры, спорта и туризма",http://www.sgafkst.ru,0.124,0.124,0.085
10,"Санкт-Петербургский государственный академический институт живописи, скульптуры и архитектуры имени И. Е. Репина при Российской академии художеств",http://www.artsacademy.ru,0.122,0.122,0.115
10,Оренбургский филиал Поволжского государственного университета телекоммуникаций и информатики,http://www.oren-psuti.ru,0.122,0.114,0.122
10,Первый Московский государственный медицинский университет имени И.М. Сеченова Министерства здравоохранения Российской Федерации,https://sechenov.ru/,0.12,0.12,0.098
10,Международный банковский институт,http://www.ibi.spb.ru,0.119,0.086,0.119
10,Московский социально-педагогический институт,http://mspi.edu.ru/,0.114,0.114,0.112
10,"Волжский институт экономики, педагогики и права",http://www.viepp.ru,0.113,0.113,0.095
10,Филиал Астраханского государственного университета в г.Знаменске,http://znamensk.asu.edu.ru,0.112,0.112,0.108
10,Рыбинский государственный авиационный технический университет имени П.А. Соловьева,http://www.rsatu.ru,0.111,0.111,0.071
10,Высшая школа музыки Республики Саха (Якутия) (институт),http://vschoolmus.ru/,0.108,0.108,0.095
10,Казанская государственная академия ветеринарной медицины имени Н.Э.Баумана,http://казветакадемия.рф/,0.101,0.101,0.074
10,Улан-Удэнский институт железнодорожного транспорта,https://www.irgups.ru/uuizht/,0.1,0.1,0.085
11,Рязанский государственный университет имени С.А. Есенина,https://www.rsu.edu.ru/,0.097,0.097,0.064
11,Филиал «МИРЭА - Российский технологический университет» в г. Фрязино Московской области,http://f-mirea.ru,0.095,0.081,0.095
11,"филиал федерального государственного бюджетного образовательного учреждения высшего образования ""МИРЭА - Российский технологический университет"" в г.Фрязино",https://f-mirea.ru/,0.095,0.081,0.095
11,Томская духовная семинария Томской Епархии Русской Православной Церкви,http://tompds.ru,0.093,0.093,0.04
11,ФГБОУ ИВО Московский государственный гуманитарно-экономический университет,http://www.mggeu.ru,0.091,0.078,0.091
11,Волжская государственная академия водного транспорта,http://www.vsuwt.ru,0.091,0.075,0.091
11,Филиал Российского государственного социального университета в г. Пятигорске Ставропольского края,http://pyatigorsk.rgsu.net/,0.091,0.045,0.091
11,Курганская государственная сельскохозяйственная академия имени Т.С.Мальцева,http://www.ksaa.zaural.ru/,0.089,0.089,0.054
11,"Тульский институт агробизнеса - филиал федерального государственного бюджетного образовательного учреждения высшего образования ""Российский государственный аграрный заочный университет""",http://tula.rgazu.ru/,0.08,0.08,0.02
11,Егорьевский филиал федерального государственного бюджетного образовательного учреждения высшего образования «Московский педагогический государственный университет»,http://mpgu.su/ob-mpgu/struktura/filialyi/egorevskiy-filial/,0.078,0.058,0.078
11,"Филиал ФГБОУ ВПО ""Южно-Уральский государственный университет"" (НИУ) в г.Нижневартовске",https://nv.susu.ru/,0.077,0.077,0.074
11,Покровский филиал федерального государственного бюджетного образовательного учреждения высшего образования «Московский педагогический государственный университет»,http://mpgu.su/ob-mpgu/struktura/filialyi/pokrovskiy-filial/,0.075,0.075,0.074
